loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,delinq_amnt,percent_funded
3000,6.54,92.01,80000.0,8.97,0,0,100.0
16500,15.57,287.28,62400.0,13.58,0,0,72.27272727272727
9750,9.25,203.58,30000.0,19.0,0,0,100.0
5000,13.72,170.21,76000.0,9.24,1,0,100.0
10000,15.2,347.64,45000.0,14.8,0,0,100.0
3000,5.79,90.99,88512.0,12.83,0,0,100.0
4800,10.36,155.7,40000.0,14.67,0,0,100.0
6400,10.36,207.6,39500.0,20.99,1,0,100.0
7000,12.23,156.53,88000.0,7.87,0,0,100.0
9000,17.06,321.15,40000.0,17.91,1,0,100.0
12000,12.23,399.9,75000.0,11.47,0,0,100.0
6200,10.36,201.11,24996.0,19.49,0,0,100.0
15000,9.25,231.77,60000.0,14.39,0,0,74.0
8000,6.91,169.6,25000.0,15.55,0,0,68.75
6300,9.25,131.55,36000.0,23.5,0,0,100.0
16000,6.17,308.05,119000.0,6.94,0,0,63.125
6400,15.57,154.18,27000.0,8.22,0,0,100.0
24000,6.54,446.21,95000.0,4.74,0,0,60.625
5000,12.23,166.63,80000.0,8.56,0,0,100.0
10000,6.17,305.0,100000.0,0.18,0,0,100.0
12000,12.61,270.65,210000.0,12.15,0,0,100.0
5500,13.72,187.23,26400.0,23.5,0,0,100.0
8000,5.79,242.62,54996.0,8.95,0,0,100.0
9600,14.46,225.68,66000.0,10.27,1,0,100.0
5000,9.25,159.59,28800.0,1.88,0,0,100.0
15350,6.17,298.9,75000.0,5.58,0,0,63.843648208469055
6000,9.25,191.5,90000.0,9.76,0,0,100.0
2000,6.54,61.34,60000.0,12.44,0,0,100.0
11500,12.98,387.37,33150.0,20.13,0,0,100.0
6800,6.17,163.17,45000.0,22.99,0,0,78.67647058823529
2500,6.91,77.09,41820.0,10.39,0,0,100.0
9600,12.61,216.52,28000.0,15.86,0,0,100.0
18500,6.54,373.38,130000.0,5.92,0,0,65.8108108108108
8500,5.79,257.78,90000.0,9.87,0,0,100.0
22000,15.95,513.77,116000.0,8.94,0,0,96.13636363636364
5000,9.62,160.45,25000.0,24.05,0,0,100.0
14000,9.99,388.77,100128.0,13.1,0,0,86.07142857142857
17500,14.09,598.88,57000.0,19.96,0,0,100.0
5000,10.36,162.19,29152.0,2.92,2,0,100.0
25000,16.32,612.22,104400.0,24.39,0,0,100.0
1000,16.32,35.32,22320.0,20.65,0,0,100.0
10000,5.79,303.27,52188.0,17.8,0,0,100.0
9000,9.62,189.55,68000.0,5.63,0,0,100.0
3000,5.79,90.99,65000.0,8.49,0,0,100.0
20000,15.2,477.91,75000.0,19.89,0,0,100.0
20500,12.61,462.36,52800.0,17.34,0,0,100.0
21250,6.91,396.25,57996.0,16.26,0,0,60.470588235294116
10000,6.54,185.54,100000.0,13.79,0,0,60.5
7000,6.54,138.77,75800.0,13.41,0,0,64.64285714285714
1800,13.35,60.96,48000.0,6.1,0,0,100.0
15000,15.57,361.36,110000.0,10.41,0,0,100.0
12000,15.95,291.5,108904.08,14.43,0,0,100.0
4800,6.17,146.4,23136.0,3.79,0,0,100.0
11475,13.72,390.63,65000.0,3.66,2,0,100.0
14000,6.91,272.13,150000.0,11.74,0,0,63.035714285714285
12000,6.91,236.67,45000.0,11.09,0,0,63.958333333333336
5000,14.83,118.51,65000.0,8.81,0,0,100.0
7200,12.23,239.94,95000.0,3.64,0,0,100.0
10000,5.42,301.6,36000.0,11.3,0,0,100.0
10000,5.79,191.06,45000.0,8.64,0,0,63.0
4000,14.83,94.81,45000.0,16.19,0,0,100.0
8500,13.35,287.84,65000.0,14.97,0,0,100.0
20000,9.99,263.41,54400.0,9.82,0,0,62.0
15000,12.61,338.31,50000.0,12.82,0,0,100.0
21000,9.62,276.42,120000.0,4.79,0,0,62.5
9600,9.99,203.93,80000.0,17.86,0,0,100.0
10000,6.17,199.01,38400.0,18.84,0,0,65.25
9925,9.62,318.49,88000.0,14.63,0,0,100.0
12500,9.99,403.29,130000.0,16.19,0,0,100.0
25000,14.83,405.29,95500.0,15.19,1,0,68.4
16750,15.2,582.29,55000.0,21.8,0,0,100.0
15000,16.69,370.3,77867.0,19.25,1,0,100.0
8000,15.57,192.73,26400.0,14.77,1,0,100.0
4900,15.57,118.05,48000.0,4.28,2,0,100.0
15000,10.36,486.55,65000.0,1.75,0,0,100.0
12000,14.46,282.09,60000.0,24.26,0,0,100.0
15000,6.54,285.98,66500.0,5.79,0,0,62.166666666666664
25000,9.62,802.23,95000.0,23.19,0,0,100.0
4800,12.61,160.84,36000.0,20.37,0,0,100.0
24000,17.43,417.03,140000.0,5.25,1,0,69.27083333333333
1900,5.79,57.63,45000.0,22.16,0,0,100.0
3600,16.69,88.88,32376.0,6.82,0,0,100.0
10000,5.79,185.0,78000.0,14.54,0,0,61.0
7000,16.69,172.81,51500.0,5.1,0,0,100.0
15000,9.99,202.87,33600.0,19.93,0,0,63.666666666666664
10000,15.2,238.96,42000.0,22.49,0,0,100.0
22750,14.46,577.09,52000.0,19.52,0,0,73.73626373626374
12000,10.36,389.24,44808.0,13.2,1,0,100.0
14500,10.36,470.33,45000.0,24.24,2,0,100.0
11500,10.36,373.02,30000.0,16.32,0,0,100.0
12200,9.62,179.02,34000.0,23.12,0,0,69.67213114754098
6000,5.79,181.97,41000.0,11.33,0,0,100.0
25000,10.36,551.42,85000.0,13.91,0,0,68.0
12500,6.17,151.42,49000.0,11.12,0,0,62.4
5000,9.25,159.59,48000.0,8.93,0,0,100.0
18000,9.25,422.89,39996.0,20.07,0,0,73.61111111111111
6000,6.17,183.0,54000.0,0.91,0,0,100.0
6000,9.99,193.58,42000.0,6.11,0,0,100.0
6400,12.23,143.11,85000.0,4.74,0,0,100.0
10000,9.25,319.17,50000.0,23.06,0,0,100.0
10000,6.91,205.84,108000.0,9.8,0,0,66.75
6500,6.17,198.25,56256.0,3.46,0,0,100.0
9250,10.36,300.04,52800.0,19.89,0,0,100.0
20000,6.17,372.09,75000.0,8.42,0,0,61.0
10000,6.17,187.57,170000.0,15.92,0,0,61.5
25000,14.83,541.57,120000.0,6.16,0,0,91.4
15000,19.29,391.51,65000.0,19.99,0,0,100.0
3600,8.88,114.28,65000.0,13.77,0,0,100.0
2000,10.36,64.88,45600.0,17.58,0,0,100.0
16000,6.91,299.88,135000.0,15.64,0,0,60.78125
20000,8.88,411.09,80000.0,9.43,0,0,64.75
14500,9.99,204.99,58000.0,18.17,0,0,66.55172413793103
7000,14.09,239.55,52000.0,24.55,0,0,100.0
1500,6.91,46.26,62000.0,16.74,0,0,100.0
8000,6.17,152.5,40000.0,24.54,0,0,62.5
5000,9.99,106.22,76800.0,10.8,0,0,100.0
17000,6.54,316.64,75000.0,16.78,1,0,60.73529411764706
19500,17.06,485.26,53200.0,16.2,0,0,100.0
8000,12.61,268.06,31416.0,13.87,0,0,100.0
20000,12.61,451.08,65000.0,20.38,0,0,100.0
8900,6.17,183.0,55200.0,3.78,0,0,67.41573033707866
10000,9.25,319.17,57996.0,18.77,0,0,100.0
22000,12.23,491.94,67200.0,16.21,0,0,100.0
12000,15.57,289.09,92500.0,11.49,0,0,100.0
8400,6.17,256.2,60000.0,15.2,0,0,100.0
7750,12.98,176.26,26771.94,21.2,0,0,100.0
14100,17.8,356.52,50674.4,14.3,0,0,100.0
18250,15.95,431.18,50000.0,9.05,1,0,97.26027397260275
2000,13.72,68.09,62004.0,19.66,0,0,100.0
25000,14.83,864.56,60000.0,17.56,0,0,100.0
1500,12.23,49.99,40980.0,15.26,0,0,100.0
4000,12.61,90.22,25000.0,10.46,0,0,100.0
21000,13.35,711.12,91000.0,14.68,0,0,100.0
1200,16.69,42.6,30000.0,11.0,0,0,100.0
12000,9.99,181.63,70000.0,11.81,0,0,71.25
6000,6.17,183.0,81000.0,8.07,0,0,100.0
2400,9.62,77.02,76800.0,0.42,0,0,100.0
1400,10.36,45.42,50000.0,14.76,0,0,100.0
10000,16.69,246.87,56000.0,6.94,0,0,100.0
3600,6.91,111.01,18000.0,19.07,0,0,100.0
10000,9.25,319.17,30000.0,20.08,0,0,100.0
5500,10.36,178.41,36000.0,12.97,0,0,100.0
1500,9.62,48.14,63000.0,17.79,0,0,100.0
5000,6.17,152.5,65004.0,17.83,0,0,100.0
4500,6.54,138.01,61000.0,10.15,0,0,100.0
7500,9.62,157.96,38000.0,4.26,1,0,100.0
10000,5.79,303.27,40000.0,16.8,0,0,100.0
6400,6.91,197.36,72000.0,4.95,0,0,100.0
4000,6.54,122.67,70000.0,21.31,0,0,100.0
20000,6.54,383.35,100000.0,9.66,0,0,62.5
25000,15.2,675.28,120000.0,16.4,1,0,77.7
15000,15.95,526.99,85000.0,10.66,1,0,100.0
12000,6.54,280.61,115000.0,11.07,0,0,76.25
10000,5.79,205.47,78000.0,5.6,0,0,67.75
12000,15.2,286.75,60000.0,16.9,0,0,100.0
12000,9.62,385.07,45000.0,15.87,0,0,100.0
9000,5.42,271.44,266000.0,5.54,0,0,100.0
1400,6.91,43.18,8628.0,21.97,0,0,100.0
25000,16.32,452.43,325000.0,6.4,0,0,73.9
11500,5.79,250.96,62500.0,20.92,0,0,71.95652173913044
7200,16.69,177.75,35500.0,24.07,0,0,100.0
9700,8.88,307.92,60000.0,8.18,0,0,100.0
4350,12.98,146.53,12000.0,2.3,0,0,100.0
3500,12.98,117.9,44000.0,15.22,0,0,100.0
23000,9.99,310.14,48000.0,10.5,0,0,63.47826086956522
10000,6.91,214.31,62000.0,3.91,1,0,69.5
8000,10.36,259.5,38000.0,20.18,0,0,100.0
3000,17.8,108.16,23004.0,16.01,0,0,100.0
16800,10.36,359.94,60500.0,23.38,0,0,100.0
10000,12.23,333.25,97000.0,21.58,1,0,100.0
25000,20.77,673.11,89004.0,12.82,0,0,100.0
1500,10.36,48.66,40000.0,20.82,0,0,100.0
5000,10.36,162.19,35000.0,0.51,0,0,100.0
7200,17.06,179.18,39342.48,4.36,0,0,100.0
25000,13.72,400.04,108000.0,20.52,0,0,69.2
9000,10.36,291.93,85000.0,7.33,1,0,100.0
9600,10.36,311.4,45600.0,6.08,0,0,100.0
6000,9.62,126.37,65000.0,10.08,0,0,100.0
7275,6.91,224.34,95000.0,7.6,0,0,100.0
3500,8.88,111.11,40000.0,16.62,0,0,100.0
10400,6.91,320.7,30456.0,14.11,0,0,100.0
4000,6.54,122.67,45600.0,2.97,0,0,100.0
7000,10.36,227.06,47000.0,6.08,0,0,100.0
5000,10.36,107.13,30600.0,10.55,0,0,100.0
11850,6.54,246.88,35000.0,17.97,0,0,67.9324894514768
7800,8.88,247.61,28000.0,7.8,0,0,100.0
8000,6.91,246.69,150000.0,10.03,1,0,100.0
12000,14.46,282.09,98200.0,13.05,0,0,100.0
4000,12.61,90.22,73125.0,19.92,0,0,100.0
11600,6.91,249.01,70000.0,22.75,0,0,69.61206896551724
4500,9.62,144.41,21000.0,4.91,1,0,100.0
7500,9.99,241.97,27168.0,2.87,0,0,100.0
8000,8.88,165.61,56000.0,4.39,0,0,100.0
7200,13.35,243.82,60000.0,11.7,0,0,100.0
8500,10.36,182.11,65000.0,11.28,0,0,100.0
6000,9.25,191.5,55000.0,9.1,0,0,100.0
25000,15.57,873.63,60000.0,11.34,0,0,100.0
15600,6.17,308.05,44000.0,15.0,0,0,64.74358974358974
17000,9.99,320.76,42000.0,23.06,0,0,88.82352941176471
4200,9.62,134.78,828000.0,2.0,0,0,100.0
18000,8.88,571.4,57408.0,14.67,0,0,100.0
18000,6.54,343.48,54000.0,16.04,0,0,62.22222222222222
1500,10.36,48.66,27000.0,5.38,0,0,100.0
6000,9.99,127.46,19200.0,1.81,0,0,100.0
6000,12.61,135.33,52000.0,18.55,0,0,100.0
17000,10.36,364.22,118000.0,4.52,0,0,100.0
5300,5.42,159.85,40000.0,6.81,0,0,100.0
15000,18.17,382.29,38400.0,16.53,1,0,100.0
4750,13.35,108.94,36000.0,24.63,0,0,100.0
20400,9.62,429.64,80000.0,9.24,0,0,100.0
10000,6.54,306.68,50000.0,15.07,0,0,100.0
9000,13.72,306.38,46800.0,21.72,0,0,100.0
9600,14.46,330.26,63000.0,22.36,0,0,100.0
4000,6.17,122.0,45000.0,13.07,0,0,100.0
10000,6.91,308.36,90722.0,5.86,0,0,100.0
16000,14.83,379.22,67000.0,2.26,0,0,100.0
24000,6.91,478.73,44000.0,5.05,0,0,64.6875
8000,8.88,165.61,75000.0,1.58,0,0,100.0
7200,9.99,232.29,125004.0,0.78,0,0,100.0
8000,12.61,268.06,120000.0,12.45,0,0,100.0
24000,20.03,892.3,115872.0,20.71,0,0,100.0
10000,6.17,200.54,30000.0,3.44,0,0,65.75
7500,9.99,159.32,60000.0,6.68,1,0,100.0
3000,10.36,97.31,30000.0,3.6,0,0,100.0
25000,12.98,568.58,151200.0,14.89,0,0,100.0
8000,5.79,242.62,86004.0,11.36,0,0,100.0
15250,12.98,513.69,36000.0,20.3,0,0,100.0
3500,5.42,105.56,60000.0,14.1,0,0,100.0
10400,9.99,335.53,52000.0,9.88,0,0,100.0
16800,6.54,330.44,60000.0,7.4,0,0,64.13690476190476
12000,5.42,361.92,150000.0,5.81,0,0,100.0
2000,5.42,60.32,100000.0,12.16,0,0,100.0
25000,17.43,398.85,85000.0,7.88,2,0,63.6
10000,18.17,254.86,84000.0,18.51,0,0,100.0
13200,6.17,292.03,58000.0,12.46,0,0,72.53787878787878
7500,6.17,228.75,65000.0,17.46,0,0,100.0
12000,9.99,387.15,33600.0,17.75,0,0,100.0
5000,12.98,113.72,33000.0,3.89,0,0,100.0
7500,12.98,252.64,32000.0,16.54,0,0,100.0
10000,14.83,237.01,50000.0,17.98,3,0,100.0
16800,6.91,518.05,120000.0,4.28,0,0,100.0
6500,5.79,197.13,40116.12,21.93,0,0,100.0
5600,9.25,178.74,33600.0,12.18,0,0,100.0
19000,15.95,461.54,82250.0,22.95,0,0,100.0
14800,17.8,374.22,81000.0,17.81,0,0,100.0
20000,20.4,534.34,77004.0,23.58,0,0,100.0
1200,9.99,38.72,55000.0,19.27,0,0,100.0
1200,8.88,38.1,31500.0,11.5,1,0,100.0
18725,6.54,358.81,36500.0,15.32,0,0,62.483311081441926
5000,17.43,179.34,36000.0,9.5,0,0,100.0
5000,12.98,168.43,106000.0,7.9,0,0,100.0
24000,18.54,874.18,110000.0,14.66,0,0,100.0
12000,14.83,284.41,70000.0,11.33,1,0,100.0
6600,12.61,221.15,50000.0,14.54,0,0,100.0
7050,12.23,234.94,25200.0,11.43,0,0,100.0
6000,13.72,204.26,41496.0,15.44,0,0,100.0
10000,9.25,208.8,50400.0,17.21,0,0,100.0
15000,6.91,289.09,75000.0,14.35,1,0,62.5
18000,10.36,385.65,55000.0,15.99,0,0,100.0
5000,6.17,152.5,33000.0,19.13,0,0,100.0
8000,6.17,244.0,75000.0,16.75,0,0,100.0
4000,14.46,94.03,38000.0,12.54,0,0,100.0
25000,9.99,806.57,150000.0,16.46,0,0,100.0
4600,9.62,147.61,150000.0,20.93,0,0,100.0
5000,5.42,150.8,42000.0,2.63,0,0,100.0
20500,6.54,394.85,74000.0,5.03,0,0,62.80487804878049
5000,5.42,150.8,40000.0,23.37,0,0,100.0
6500,8.88,134.56,63600.0,21.0,0,0,100.0
10000,5.79,204.71,71000.0,4.82,0,0,67.5
15800,15.95,383.81,31200.0,10.81,0,0,100.0
2000,9.62,64.18,53500.0,10.39,0,0,100.0
3600,9.25,114.9,53000.0,5.57,0,0,100.0
13000,14.83,308.12,44400.0,16.49,0,0,100.0
6000,18.54,154.13,19200.0,15.31,0,0,100.0
4050,6.91,124.89,14400.0,14.92,0,0,100.0
12000,5.42,361.92,68000.0,18.88,0,0,100.0
4000,15.2,95.59,102000.0,12.26,4,0,100.0
12500,9.99,265.53,44000.0,6.05,0,0,100.0
18000,9.62,265.89,120000.0,3.81,0,0,70.13888888888889
25000,15.2,869.09,112000.0,14.36,0,0,100.0
15000,6.54,180.19,75000.0,7.66,0,0,61.333333333333336
7500,6.54,230.01,103500.0,8.64,0,0,100.0
12000,9.99,254.91,57600.0,17.27,0,0,100.0
25000,13.72,405.24,145000.0,17.39,0,0,70.1
1800,6.54,55.21,36000.0,4.8,0,0,100.0
9900,6.54,303.61,39600.0,8.06,0,0,100.0
20000,6.54,402.51,95000.0,1.11,0,0,65.625
4800,10.36,155.7,66560.0,22.01,0,0,100.0
5000,13.35,169.32,24000.0,7.35,0,0,100.0
14400,15.2,500.6,108500.0,13.6,0,0,100.0
12000,15.57,289.09,179434.0,9.6,0,0,100.0
10000,9.99,212.43,40000.0,14.16,0,0,100.0
14400,12.98,485.06,73500.0,14.53,0,0,100.0
3500,10.36,113.53,330000.0,2.19,0,0,100.0
6000,13.35,203.18,35364.0,0.54,0,0,100.0
6250,13.72,144.53,28000.0,23.36,0,0,100.0
20000,13.72,680.84,79000.0,14.16,0,0,100.0
5000,13.35,169.32,35000.0,4.63,0,0,100.0
6000,6.17,183.0,50000.0,10.51,0,0,100.0
5000,6.91,154.18,60000.0,24.84,0,0,100.0
8000,12.98,269.48,60228.0,18.73,0,0,100.0
18000,10.36,385.65,151000.0,8.89,0,0,100.0
2000,10.36,64.88,60000.0,9.56,0,0,100.0
10000,9.99,212.43,40000.0,16.47,0,0,100.0
20000,16.32,706.31,120000.0,14.25,0,0,100.0
3000,10.36,97.31,18000.0,4.6,0,0,100.0
10000,10.36,324.37,85000.0,11.55,2,0,100.0
4750,14.46,163.41,29952.0,22.6,0,0,100.0
19000,8.88,603.14,70000.0,21.03,0,0,100.0
5000,12.23,166.63,128000.0,16.08,0,0,100.0
25000,17.06,622.13,70000.0,17.97,0,0,100.0
6000,15.2,143.38,90000.0,24.41,0,0,100.0
9500,6.91,292.95,39000.0,16.52,0,0,100.0
25000,20.77,673.11,78000.0,8.43,0,0,100.0
18000,5.79,388.19,80000.0,5.54,0,0,71.11111111111111
15500,9.25,494.71,168000.0,5.11,0,0,100.0
1750,6.54,53.67,96000.0,0.25,2,0,100.0
3600,9.25,114.9,20000.0,7.74,0,0,100.0
2500,9.62,80.23,19968.0,2.94,0,0,100.0
10550,14.46,248.01,48000.0,12.85,0,0,100.0
18000,15.2,430.12,76300.0,8.7,0,0,100.0
6000,10.36,194.62,65000.0,15.12,1,0,100.0
14000,15.2,334.54,24000.0,8.95,0,0,100.0
2500,9.62,80.23,79800.0,19.49,0,0,100.0
8500,8.88,269.83,43000.0,7.28,0,0,100.0
1600,9.25,33.41,26400.0,22.77,0,0,100.0
1000,6.91,30.84,30000.0,10.48,0,0,100.0
15000,17.43,376.27,122500.0,23.04,0,0,100.0
25000,9.99,562.18,54996.0,19.31,2,0,69.7
10000,15.95,351.33,60000.0,12.02,0,0,100.0
16000,6.54,331.98,130000.0,11.22,0,0,67.65625
9000,6.17,196.72,50004.0,14.3,0,0,71.66666666666667
12000,6.91,370.04,76000.0,14.29,0,0,100.0
10000,15.95,242.92,69996.0,13.51,0,0,100.0
16000,14.09,547.55,89000.0,16.92,0,0,100.0
6250,14.83,216.14,93500.0,22.37,0,0,100.0
1500,6.91,46.26,16200.0,0.74,0,0,100.0
24000,6.17,458.25,105000.0,12.31,0,0,62.604166666666664
7500,13.35,172.0,62000.0,20.25,0,0,100.0
3000,6.91,92.51,50000.0,0.79,0,0,100.0
10000,6.17,305.0,80000.0,8.14,0,0,100.0
15000,9.25,478.75,61104.0,15.38,0,0,100.0
6250,6.91,192.73,26000.0,23.68,0,0,100.0
7500,5.79,227.46,83000.0,7.37,0,0,100.0
3000,15.2,71.69,48500.0,1.34,0,0,100.0
25000,12.98,842.11,149981.0,6.78,0,0,100.0
12000,12.23,399.9,54000.0,9.93,0,0,100.0
4800,10.36,155.7,120000.0,21.52,0,0,100.0
7800,8.88,247.61,40320.0,9.23,0,0,100.0
1500,6.17,45.75,42000.0,6.54,0,0,100.0
6000,9.25,125.28,69996.0,6.99,0,0,100.0
11500,9.99,371.02,63000.0,15.05,0,0,100.0
4700,15.95,114.18,30000.0,7.76,0,0,100.0
3800,8.88,120.63,11000.0,3.38,0,0,100.0
14400,18.17,367.0,45000.0,18.08,0,0,100.0
16300,9.25,520.24,27600.0,13.7,0,0,100.0
5000,12.23,166.63,40000.0,17.64,0,0,100.0
2000,6.91,61.68,80000.0,21.25,1,0,100.0
4800,12.23,159.96,107473.0,20.07,0,0,100.0
16000,12.98,538.95,43200.0,15.86,0,0,100.0
25000,13.35,573.32,99678.0,9.34,0,0,100.0
13400,10.36,287.09,55000.0,24.15,0,0,100.0
2800,13.35,94.82,42120.0,15.04,2,0,100.0
25000,20.77,673.11,132000.0,13.42,4,0,100.0
5000,9.62,160.45,19200.0,10.75,0,0,100.0
25000,16.69,617.16,104000.0,20.11,0,0,100.0
20000,6.54,391.01,49400.0,15.64,0,0,63.75
24000,9.62,505.46,92341.0,17.41,0,0,100.0
14000,18.17,356.81,50000.0,21.53,0,0,100.0
25000,13.72,578.09,94000.0,12.5,0,0,100.0
6000,6.91,185.02,144000.0,20.13,0,0,100.0
6000,9.62,192.54,35000.0,24.96,0,0,100.0
3000,17.44,107.61,95424.0,15.79,1,0,100.0
10000,5.42,301.6,65000.0,2.82,0,0,100.0
7000,6.54,214.68,60000.0,4.2,0,0,100.0
18000,6.17,346.93,140000.0,7.95,0,0,63.19444444444444
14650,12.61,490.87,60000.0,6.98,1,0,100.0
12000,12.98,272.92,110000.0,11.2,0,0,100.0
5000,15.2,119.48,40000.0,4.89,1,0,100.0
7000,6.54,214.68,37500.0,17.47,0,0,100.0
15000,14.46,352.62,109000.0,5.21,0,0,100.0
7000,9.62,224.63,13000.0,7.2,0,0,100.0
10000,12.61,335.07,40800.0,11.85,1,0,100.0
10000,6.17,305.0,75000.0,6.9,0,0,100.0
25000,9.25,797.91,75000.0,16.88,0,0,100.0
18000,12.98,409.38,54000.0,0.29,0,0,100.0
5000,13.72,115.62,99000.0,18.05,0,0,100.0
5000,12.61,112.77,50000.0,8.38,0,0,100.0
20000,10.36,428.5,92160.0,5.65,0,0,100.0
15000,6.54,460.01,54996.0,16.43,0,0,100.0
5000,5.79,151.64,50000.0,2.26,0,0,100.0
7000,9.25,223.42,85000.0,8.8,0,0,100.0
16800,6.91,324.55,121000.0,21.49,0,0,62.648809523809526
3150,6.17,96.08,58000.08,5.38,0,0,100.0
8400,14.83,199.09,60000.0,18.04,0,0,100.0
5000,9.99,161.32,75000.0,4.46,0,0,100.0
12000,14.83,284.41,125000.0,7.52,0,0,100.0
4200,15.2,100.36,65000.0,4.62,0,0,100.0
1800,12.98,60.64,52000.0,8.91,0,0,100.0
6000,6.54,184.01,30000.0,6.8,0,0,100.0
16000,12.23,357.78,39996.0,18.69,0,0,100.0
1000,10.36,32.44,10560.0,13.18,0,0,100.0
20000,15.95,702.65,95500.0,8.17,0,0,100.0
20000,6.54,372.61,62000.0,18.02,0,0,60.75
4750,12.23,158.3,45600.0,15.55,0,0,100.0
6000,10.36,194.62,36000.0,17.7,0,0,100.0
17000,8.88,539.65,110000.0,10.64,1,0,100.0
20000,6.54,387.95,105000.0,10.82,0,0,63.25
8400,9.25,175.4,58000.0,22.47,0,0,100.0
21000,9.99,446.09,93000.0,8.1,0,0,100.0
5000,9.99,161.32,48000.0,20.77,0,0,100.0
6250,5.79,189.55,15600.0,15.0,0,0,100.0
15000,6.54,460.01,74400.0,2.31,0,0,100.0
25000,16.69,617.16,125000.0,14.44,0,0,100.0
7000,9.99,225.84,30000.0,15.68,1,0,100.0
4000,12.98,90.98,35004.0,6.68,0,0,100.0
12000,10.36,389.24,50400.0,19.29,0,0,100.0
3500,13.35,118.52,18456.0,23.93,0,0,100.0
5000,6.54,153.34,17004.0,3.81,0,0,100.0
7000,12.98,159.2,36188.0,10.91,0,0,100.0
7500,6.17,228.75,60000.0,4.34,0,0,100.0
15000,6.91,462.54,105201.0,20.68,0,0,100.0
3600,5.79,109.18,44000.0,17.04,0,0,100.0
22500,6.54,443.91,50000.0,14.78,0,0,64.33333333333333
20000,6.54,397.15,75000.0,13.71,0,0,64.75
25000,17.43,412.64,100000.0,18.49,0,0,65.8
12000,14.46,412.82,202040.0,9.76,2,0,100.0
1200,10.36,38.93,15000.0,24.8,0,0,100.0
25000,12.98,344.56,103000.0,21.72,0,0,60.6
6000,9.25,191.5,45996.0,18.86,0,0,100.0
5000,6.54,153.34,57500.0,19.33,0,0,100.0
6300,13.72,145.68,50728.0,8.59,0,0,100.0
8400,10.36,129.62,84600.0,11.84,0,0,72.02380952380952
1400,14.83,48.42,54000.0,23.96,0,0,100.0
13000,6.91,245.92,70000.0,6.29,0,0,61.34615384615385
4000,10.36,129.75,30000.0,24.0,0,0,100.0
10500,5.79,318.44,55000.0,13.09,0,0,100.0
8000,10.36,259.5,90000.0,17.12,1,0,100.0
15000,14.83,518.74,60000.0,15.56,0,0,100.0
10200,6.91,195.81,70000.0,7.9,0,0,62.254901960784316
6250,10.36,133.91,52000.0,10.15,0,0,100.0
10950,6.91,207.38,47230.0,13.34,0,0,61.41552511415525
12000,5.79,230.83,50000.0,22.13,0,0,100.0
2000,6.91,61.68,15000.0,6.88,0,0,100.0
2000,8.88,63.49,102400.0,9.29,0,0,100.0
16500,6.54,339.64,138000.0,4.5,0,0,67.12121212121212
12800,12.61,288.7,62000.0,9.02,0,0,100.0
8000,13.35,270.91,34000.0,16.62,1,0,100.0
25000,10.36,491.42,66887.0,11.89,0,0,60.6
7500,6.17,228.75,110000.0,2.4,0,0,100.0
4800,13.35,110.08,30000.0,12.28,1,0,100.0
5500,5.79,166.8,21000.0,13.77,0,0,100.0
25000,13.72,576.16,120000.0,3.77,0,0,67.7
5500,10.36,178.41,24000.0,23.6,0,0,100.0
15800,9.99,204.99,68640.0,9.28,0,0,61.075949367088604
14000,13.35,196.65,133000.0,10.3,0,0,61.25
9000,6.54,172.51,37017.0,24.28,0,0,62.5
9250,5.79,181.21,60000.0,8.14,0,0,64.5945945945946
8000,9.99,258.1,24996.0,15.65,0,0,100.0
13000,6.17,241.71,49000.0,4.68,0,0,60.96153846153846
12000,9.99,161.45,52800.0,19.16,0,0,63.333333333333336
2800,6.54,85.87,14400.0,10.92,0,0,100.0
8000,5.79,242.62,70000.0,19.65,0,0,100.0
6250,6.54,134.94,18000.0,23.73,0,0,70.4
5500,8.88,174.6,30000.0,9.76,0,0,100.0
25000,12.98,342.85,51600.0,4.16,0,0,60.3
22000,12.23,297.4,70000.0,5.21,0,0,60.45454545454545
3600,6.91,111.01,45000.0,2.35,0,0,100.0
12000,12.61,402.08,65000.0,1.38,1,0,100.0
10000,12.61,335.07,70800.0,3.56,0,0,100.0
24000,9.25,466.78,81120.0,14.76,1,0,60.9375
13000,10.36,211.04,65000.0,23.46,0,0,75.76923076923077
5000,10.36,162.19,35412.0,7.05,0,0,100.0
6000,9.99,193.58,90996.0,19.95,0,0,100.0
7000,5.42,211.12,35004.0,11.38,0,0,100.0
5000,13.72,170.21,14400.0,10.17,0,0,100.0
5000,9.62,160.45,100000.0,0.0,0,0,100.0
14000,10.36,336.53,59000.0,18.33,0,0,74.10714285714286
25000,14.83,370.92,60000.0,15.9,0,0,62.6
13775,12.98,464.01,32878.0,15.0,0,0,100.0
10000,15.57,240.91,95000.0,17.31,1,0,100.0
8000,5.79,150.88,64000.0,4.03,0,0,62.1875
12000,10.36,203.54,49000.0,24.34,0,0,79.16666666666667
25000,20.03,405.62,120000.0,9.46,0,0,61.2
8500,9.99,180.56,43200.0,13.53,0,0,100.0
20000,6.91,395.18,90792.0,9.0,0,0,100.0
4000,15.2,139.06,18000.0,3.2,0,0,100.0
20000,6.54,371.08,65000.0,13.26,0,0,60.5
8500,5.79,166.8,53000.0,22.03,0,0,64.70588235294117
10000,6.54,189.38,80000.0,17.0,0,0,61.75
